Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,Text
640,5,608,c35c368f-8977-4202-8c5c-33064b44b123,2008-08-03T05:10:24.710,13,"I'll add to the excellent answers given above, and talk about boxing and unboxing, and how this applies to Java (although C# has it too). I'll use just Java terminology, because I am more _au fait_ with that.

As the answers mentioned, `int` is just a number (called the _unboxed_ type), whereas `Integer` is an object (which contains the number, hence a _boxed_ type). In Java terms, that means (apart from not being able to call methods on `int`), you cannot store `int` or other non-object types in collections (`List`, `Map`, etc.). In order to store them, you must first box them up in its corresponding boxed type.

Java 5 onwards have something called _auto-boxing_ and _auto-unboxing_ which allow the boxing/unboxing to be done behind the scenes. Compare and contrast: Java 5 version:

    Deque<Integer> queue;

    void add(int n) {
        queue.add(n);
    }

    int remove() {
        return queue.remove();
    }

Java 1.4 or earlier (no generics either):

    Deque queue;

    void add(int n) {
        queue.add(Integer.valueOf(n));
    }

    int remove() {
        return ((Integer) queue.remove()).intValue();
    }

It must be noted that despite the brevity in the Java 5 version, both versions generate identical bytecode. Thus, although auto-boxing and auto-unboxing is very convenient because you write less code, these operations _do_ happen behind the scenes, with the same runtime costs, so you still have to be aware of their existence.

Hope this helps!"
641,2,619,2be99b70-47d7-4983-a351-1bb36c118944,2008-08-03T05:22:20.457,183,"It's been awhile since I used FCGI but I think a FCGI process could throw a SystemExit if the thread was taking too long.  This could be the web service not responding or even a slow DNS query.  Some google results show a similar error with Python and FCGI so moving to mongrel would be a good idea.  [This post][1] is my reference I used to setup mongrel and I still refer back to it.

Eric

[1]: http://blog.codahale.com/2006/06/19/time-for-a-grown-up-server-rails-mongrel-apache-capistrano-and-you/"
644,2,623,58bf98c9-7cb1-4936-bd19-3d76c8680134,2008-08-03T06:03:35.973,154,"[The Sieve of Atkin](http://en.wikipedia.org/wiki/Sieve_of_Atkin) is probably what you're looking for, its upper bound running time is O(N/log log N)."
656,2,629,9021ca36-2c25-4f07-9821-38514d528828,2008-08-03T07:28:54.070,122,"I found [this page][1] which shows what the difference between Proc.new and lambda are.  According to the page, the only difference is that a lambda is strict about the number of arguments it accepts, whereas Proc.new converts missing arguments to nil.  Here is an example IRB session illustrating the difference:

    irb(main):001:0> l = lambda { |x, y| x + y }
    => #<Proc:0x00007fc605ec0748@(irb):1>
    irb(main):002:0> p = Proc.new { |x, y| x + y }
    => #<Proc:0x00007fc605ea8698@(irb):2>
    irb(main):003:0> l.call ""hello"", ""world""
    => ""helloworld""
    irb(main):004:0> p.call ""hello"", ""world""
    => ""helloworld""
    irb(main):005:0> l.call ""hello""
    ArgumentError: wrong number of arguments (1 for 2)
     from (irb):1
     from (irb):5:in `call'
     from (irb):5
     from :0
    irb(main):006:0> p.call ""hello""
    TypeError: can't convert nil into String
     from (irb):2:in `+'
     from (irb):2
     from (irb):6:in `call'
     from (irb):6
     from :0

The page also recommends using lambda unless you specifically want the error tolerant behavior.  I agree with this sentiment.  Using a lambda seems a tad more concise, and with such an insignificant difference, it seems the better choice in the average situation.

As for Ruby 1.9, sorry, I haven't looked into 1.9 yet, but I don't imagine they would change it all that much (don't take my word for it though, it seems you have heard of some changes, so I am probably wrong there).

  [1]: http://raulparolari.com/Ruby2/lambda_Proc"
664,2,635,03f90865-f9c3-4481-8e63-6e08ba89094b,2008-08-03T08:34:57.103,188,"I write a SOAP server that receives XML requests, and creates XML responses.  (Unfortunately, it's not my project, so it's closed source, but that's another problem).

It turned out for me that creating (SOAP) XML documents is fairly simple, if you have a data structure that ""fits"" the schema.

I keep the envelope, since the response envelope is (almost) the same as the request envelope.  Then, since my data structure is a (possibly nested) dictionary, I create a string that turns this dictionary into &lt;key>value&lt;/key> items.  

This is a task that recursion makes simple, and I end up with the right structure.  This is all done in python code, and is currently fast enough for production use.

You can also (relatively) easily build lists as well, although depending upon your client, you may hit problems unless you give length hints.

For me, this was much simpler, since a dictionary is a much easier way of working than some custom class.  For the books, generating XML is much easier than parsing!"
669,2,151,f161098a-2f8b-42f7-ab2f-405d1e28ce48,2008-08-01T17:30:56.277,44,"I've always used the SharpZip Library
(found [here][1])


  [1]: http://sharpdevelop.net/OpenSource/SharpZipLib/Download.aspx"
670,5,151,f3b2b998-4c43-4b72-a834-3963c32ff8cb,2008-08-01T17:34:18.000,44,"I've always used the SharpZip Library
(found [here][1])

edit: hyperlink wont work, here's the url: http://sharpdevelop.net/OpenSource/SharpZipLib/Download.aspx


  [1]: http://sharpdevelop.net/OpenSource/SharpZipLib/Download.aspx"
671,5,151,1f42326c-e188-4f79-b606-381fc05ded4a,2008-08-03T08:57:07.170,1,"I've always used the SharpZip Library

<http://sharpdevelop.net/OpenSource/SharpZipLib/Download.aspx>"
677,1,644,9a2d10a7-b76e-42da-b488-748ebf27ac1d,2008-08-03T09:55:26.257,191,Swap unique indexed column values in database.
678,3,644,9a2d10a7-b76e-42da-b488-748ebf27ac1d,2008-08-03T09:55:26.257,191,<sql><database>
679,2,644,9a2d10a7-b76e-42da-b488-748ebf27ac1d,2008-08-03T09:55:26.257,191,"I have a database table and one of the fields (not primary key) is having unique index on it. Now I want to swap values under this column for two rows. How could this be done? Two hack I know are:

 1. Delete both rows and re-insert them
 2. Update rows with some other value
    and swap and then update to actual value.

But I don't want to go for these as they do not seem to be the appropriate solution to the problem.
Could anyone help me out?"
687,1,650,a7ff07fc-2f71-4676-b684-0109074ad7a4,2008-08-03T11:12:52.463,143,Automatically update version number
688,3,650,a7ff07fc-2f71-4676-b684-0109074ad7a4,2008-08-03T11:12:52.463,143,<c#><.net><visual-studio>
689,2,650,a7ff07fc-2f71-4676-b684-0109074ad7a4,2008-08-03T11:12:52.463,143,"I would like the version property of my application to be incremented for each build but I'm not sure on how to enable this functionality in Visual Studio (2005/2008). I have tried to specify the AssemblyVersion as 1.0.* but it doesn't get me exactly what I want. 

I'm also using a settings file and in earlier attempts when the assembly version changed my settings got reset to the default since the application looked for the settings file in another directory. 

I would like to be able to display a version number in the form of 1.1.38 so when a user finds a problem I can log the version they are using as well as tell them to upgrade if they have an old release."
690,5,650,2eea4009-e7f9-4f5d-ae7a-9d0c31d3c74f,2008-08-03T11:22:50.340,143,"I would like the version property of my application to be incremented for each build but I'm not sure on how to enable this functionality in Visual Studio (2005/2008). I have tried to specify the AssemblyVersion as 1.0.* but it doesn't get me exactly what I want. 

I'm also using a settings file and in earlier attempts when the assembly version changed my settings got reset to the default since the application looked for the settings file in another directory. 

I would like to be able to display a version number in the form of 1.1.38 so when a user finds a problem I can log the version they are using as well as tell them to upgrade if they have an old release.

A short explanation of how the versioning works would also be appreciated. When does the build and revision number get incremented?"
693,2,655,3e5b6ea4-bc24-4efa-ae77-fbad102a1cb4,2008-08-03T11:41:38.490,91,"With the ""Built in"" stuff, you can't, as using 1.0.* or 1.0.0.* will replace the revision and build numbers with a coded date/timestamp, which is usually also a good way. For more info, see the [Assembly Linker][1] Dicumentation in the /v tag.

As for automatically incrementing numbers, use the AssemblyInfo Task:

[http://code.msdn.microsoft.com/AssemblyInfoTaskvers][2]

This can be configured to automatically increment the build number.

There are 2 Gotchas:

1. Each of the 4 numbers in the Version string is limited to 65535. This is a Windows Limitation and unlikely to get fixed.
 * [http://blogs.msdn.com/msbuild/archive/2007/01/03/why-are-build-numbers-limited-to-65535.aspx][3]
2. Using with with Subversion requires a small change:
 * [http://www.andrewconnell.com/blog/archive/2006/08/29/4078.aspx][4]


Retreiving the Version number is then quite easy:

    Version v = Assembly.GetExecutingAssembly().GetName().Version;
    string About = string.Format(CultureInfo.InvariantCulture, @""YourApp Version {0}.{1}.{2} (r{3})"", v.Major, v.Minor, v.Build, v.Revision);


  [1]: http://msdn2.microsoft.com/en-us/library/c405shex(vs.80).aspx
  [2]: http://code.msdn.microsoft.com/AssemblyInfoTaskvers
  [3]: http://blogs.msdn.com/msbuild/archive/2007/01/03/why-are-build-numbers-limited-to-65535.aspx
  [4]: http://www.andrewconnell.com/blog/archive/2006/08/29/4078.aspx"
696,2,660,fb3d8435-876b-49ba-9924-8e5d9fd5c6a6,2008-08-03T12:09:18.357,197,"Second the Buildbot - Trac integration. You can find more information about the integration on the <a href=""http://buildbot.net/trac/wiki/BuildbotAndTrac"">Buildbot website</a>. At my previous job, we wrote and used the plugin they mention (tracbb).
What the plugin does is rewriting all of the Buildbot urls so you can use Buildbot from within Trac. (http://example.com/tracbb).

The really nice thing about Buildbot is that the configuration is written in Python. You can integrate your own Python code directly to the configuration. It's also very easy to write your own BuildSteps to execute specific tasks.

We used BuildSteps to get the source from SVN, pull the dependencies, publish test results to WebDAV, etcetera.

I wrote an X10 interface so we could send signals with build results. When the build failed, we switched on a red lava lamp. When the build succeeded, a green lava lamp switched on. Good times :-)"
699,2,665,7da75337-7620-480c-b96d-4482e51b3b0d,2008-08-03T12:26:35.843,197,"I think you should go for solution 2. There is no 'swap' function in any SQL variant I know of.

If you need to do this regularly, I suggest solution 1, depending on how other parts of the software are using this data. You can have locking issues if you're not careful.

But in short: there is no other solution than the ones you provided."
701,2,667,7049ae3d-79a4-4b8d-807e-00380b6295e5,2008-08-03T12:34:36.060,197,"It depends on what kind of application you are building. Create a representative test scenario, and start hammering away. Then you will know the definitive answer.

Besides your use case, it also depends on CPU, memory, front-side bus, operating system, cache settings, etcetera.

Seriously, just test your own scenario.

If you need some numbers (that actually may mean nothing in your scenario):

  - <a href=""http://www.oracle.com/technology/products/berkeley-db/pdf/berkeley-db-perf.pdf"">Oracle Berkeley DB: 
Performance Metrics and 
Benchmarks</a>
  - <a href=""http://staff.rcost.unisannio.it/visaggio/berkleyDB.pdf"">Performance Metrics 
& Benchmarks:  
Berkeley DB</a>"
702,1,657,6b164d21-83b9-4c1b-bf0c-6a3d336d8104,2008-08-03T11:50:33.137,115,Encrypting Passwords
703,3,657,6b164d21-83b9-4c1b-bf0c-6a3d336d8104,2008-08-03T11:50:33.137,115,<encryption><passwords><php>
704,2,657,6b164d21-83b9-4c1b-bf0c-6a3d336d8104,2008-08-03T11:50:33.137,115,"What is the fastest, yet secure way to encrypt passwords in PHP, and for which ever method you choose is it portable?<br />In other words if I later migrate my website to a different server will my passwords continue to work?<br />The method I am using now I was told is dependent on the exact versions of the libraries installed on the server."
705,6,657,11935ac8-cfd7-47d9-93e4-7a68f1fbba4a,2008-08-03T12:41:50.633,115,<encryption><passwords>
706,5,657,11935ac8-cfd7-47d9-93e4-7a68f1fbba4a,2008-08-03T12:41:50.633,115,"What is the fastest, yet secure way to encrypt passwords in (PHP Prefered), and for which ever method you choose is it portable?<br />In other words if I later migrate my website to a different server will my passwords continue to work?<br />The method I am using now I was told is dependent on the exact versions of the libraries installed on the server."
709,2,669,ad771799-9907-426c-aed4-6886f482bf9c,2008-08-03T12:48:36.657,117,"If you are choosing an encryption method for your login system then speed is not your friend, Jeff had a to-and-frow with Thomas Ptacek about passwords and the [conclusion][1] was that you should use the slowest, most secure encryption method you can afford to. 


  [1]: http://www.matasano.com/log/958/enough-with-the-rainbow-tables-what-you-need-to-know-about-secure-password-schemes/"
710,5,669,5c392941-b0fa-41d0-80ce-0cd9e2216bca,2008-08-03T12:51:53.200,117,"If you are choosing an encryption method for your login system then speed is not your friend, Jeff had a to-and-frow with Thomas Ptacek about passwords and the [conclusion][1] was that you should use the slowest, most secure encryption method you can afford to. 

>From Thomas Ptacek's blog:  
>Speed is exactly what you don’t want in a password hash function.
>
>Modern password schemes are attacked with incremental password crackers.
>
>Incremental crackers don’t precalculate all possible cracked passwords. They consider each password hash individually, and they feed their dictionary through the password hash function the same way your PHP login page would. Rainbow table crackers like Ophcrack use space to attack passwords; incremental crackers like John the Ripper, Crack, and LC5 work with time: statistics and compute.
>
>The password attack game is scored in time taken to crack password X. With rainbow tables, that time depends on how big your table needs to be and how fast you can search it. With incremental crackers, the time depends on how fast you can make the password hash function run.
>
>The better you can optimize your password hash function, the faster your password hash function gets, the weaker your scheme is. MD5 and SHA1, even conventional block ciphers like DES, are designed to be fast. MD5, SHA1, and DES are weak password hashes. On modern CPUs, raw crypto building blocks like DES and MD5 can be bitsliced, vectorized, and parallelized to make password searches lightning fast. Game-over FPGA implementations cost only hundreds of dollars. 

  [1]: http://www.matasano.com/log/958/enough-with-the-rainbow-tables-what-you-need-to-know-about-secure-password-schemes/"
719,2,679,c96d4ec7-5f5d-4e37-bef3-69ae49c9d16d,2008-08-03T13:12:21.007,51,"I would use Javascript to submit the form. The function would be triggered by the OnKeyPress event of the form element, and would detect whether the Enter key was selected. If this is the case, it will submit the form.

Here are two pages that give techniques on how to do this: [1][1], [2][2]. Based on these, here is an example of usage (based on [here][1]):

    <SCRIPT TYPE=""text/javascript""><!--
    function submitenter(myfield,e) {
      var keycode;
      if (window.event) {
        keycode = window.event.keyCode;
      } else if (e) { 
        keycode = e.which;
      } else {
        return true;
      }
    
      if (keycode == 13) {
        myfield.form.submit();
        return false;
      } else {
        return true;
      }
    }
    //--></SCRIPT>
    
    <INPUT NAME=""MyText"" TYPE=""Text"" onKeyPress=""return submitenter(this,event)"" />

  [1]: http://www.htmlcodetutorial.com/forms/index_famsupp_157.html
  [2]: http://www.java2s.com/Code/JavaScript/Form-Control/SubmitaformViaEnter.htm"
721,2,681,e3ba2573-af8b-4f3c-b830-58bcde231d75,2008-08-03T13:14:48.600,200,"The main problem with PHP sessions and security (besides session hijacking) comes with what environment you are in. By default PHP stores the session data in a file in the OS's temp directory. Without any special thought or planning this is a world readable directory so all of your session information is public to anyone with access to the server.

As for maintaining sessions over multiple servers. At that point it would be better to switch PHP to user handled sessions where it calls your provided functions to CRUD (create, read, update, delete) the session data. At that point you could store the session information in a database or memcache like solution so that all application servers have access to the data.

Storing your own sessions may also be advantageous if you are on a shared server because it will let you store it in the database which you often times have more control over then the filesystem."
725,2,684,16d83fb5-393d-48be-acbc-777dbea1b3a2,2008-08-03T13:22:25.340,51,"I also think that #2 is the best bet, though I would be sure to wrap it in a transaction in case something goes wrong mid-update.

An alternative (since you asked) to updating the Unique Index values with different values would be to update all of the other values in the rows to that of the other row. Doing this means that you could leave the Unique Index values alone, and in the end, you end up with the data that you want. Be careful though, in case some other table references this table in a Foreign Key relationship, that all of the relationships in the DB remain intact."
731,2,691,b9e2b4ae-ef4e-4252-90cc-f0a47210ac08,2008-08-03T13:48:25.367,34,"I'm with Peter. Developer don't seem to understand passwords. We all pick (and I'm guilty of this too) MD5 or SHA1 because they are fast. Thinking about it ('cuz someone recently pointed it out to me) that doesn't make any sense. We should be picking a hashing algorithm that's stupid slow. I mean, on the scale of things, a busy site will hash passwords what? every 1/2 minute? Who cares if it take 0.8 seconds vs 0.03 seconds server wise? But that extra slowness is huge to prevent all types of common brute-forcish attacks.

From my reading, bcrypt is specifically designed for secure password hashing. It's based on blowfish, and there are many implementation.

For PHP, check out PHPPass <http://www.openwall.com/phpass/>

For anyone doing .NET, check out BCrypt.NET <http://derekslager.com/blog/posts/2007/10/bcrypt-dotnet-strong-password-hashing-for-dotnet-and-mono.ashx>"
732,2,693,dd4973e2-0700-456f-8e6a-d4313102db68,2008-08-03T13:57:01.633,209,I've found that using the recipients real first and last name in the body is a sure fire way of getting through a spam filter.
736,2,699,d4d4d11a-86b7-4df8-9f1a-acfe8d3dfbde,2008-08-03T14:27:20.967,30,"This works for me in firefox and IE

    <object id=""mediaplayer"" classid=""clsid:22d6f312-b0f6-11d0-94ab-0080c74c7e95"" codebase=""http://activex.microsoft.com/activex/controls/mplayer/en/nsmp2inf.cab#version=5,1,52,701"" standby=""loading microsoft windows media player components..."" type=""application/x-oleobject"" width=""320"" height=""310"">
    <param name=""filename"" value=""./test.wmv"">
         <param name=""animationatstart"" value=""true"">
         <param name=""transparentatstart"" value=""true"">
         <param name=""autostart"" value=""true"">
         <param name=""showcontrols"" value=""true"">
         <param name=""ShowStatusBar"" value=""true"">
         <param name=""windowlessvideo"" value=""true"">
         <embed src=""./test.wmv"" autostart=""true"" showcontrols=""true"" showstatusbar=""1"" bgcolor=""white"" width=""320"" height=""310"">
    </object>"
738,2,701,9d698193-0c7e-4866-bd07-e629bf01a24f,2008-08-03T14:30:50.850,111,"No, you were not dreaming.  Python has a pretty excellent list comprehension system that lets you manipulate lists pretty elegantly, and depending on exactly what you want to accomplish, this can be done a couple of ways.  In essence, what you're doing is saying ""For item in list if criteria.matches"", and from that you can just iterate through the results or dump the results into a new list.

I'm going to crib an example from [Dive Into Python][1] here, because it's pretty elegant and they're smarter than I am.  Here they're getting a list of files in a directory, then filtering the list for all files that match a regular expression criteria.

>         files = os.listdir(path)                               
>         test = re.compile(""test\.py$"", re.IGNORECASE)          
>         files = [f for f in files if test.search(f)]

You could do this without regular expressions, for your example, for anything where your expression at the end returns true for a match.  There are other options like using the filter() function, but if I were going to choose, I'd go with this.

Eric Sipple

  [1]: http://diveintopython.org/functional_programming/filtering_lists.html"
739,2,695,0bf669fa-3552-4b83-a15e-55bc7c23bdf0,2008-08-03T13:59:24.063,206,"How often do you need to check for changes and how large (in terms of row size) are the tables in the database?  If you use the CHECKSUM_AGG(BINARY_CHECKSUM(*)) method suggested by Jeff, it will scan every row of the specified table.  The NOLOCK hint helps, but on a large database, you are still hitting every row.

Have you considered going at this from a different angle?  If you do not want to modify the schema to add triggers, (which makes a sense, it's not your database), have you considered working with the application vendor that does make the database?  

They could implement an API that provides a mechanism for notifying accessory apps that data has changed.  It could be as simple as writing to a notification table that lists what table and which row were modified.  That could be implemented through triggers or application code.  From your side, ti wouldn't matter, your only concern would be scanning the notification table on a periodic basis.  The performance hit on the database would be far less than scanning every row for changes.

The hard part would be convincing the application vendor to implement this feature.  Since this can be handles entirely through SQL via triggers, you could do the bulk of the work for them by writing and testing the triggers and then bringing the code to the application vendor.  By having the vendor support the triggers, it prevent the situation where your adding a trigger inadvertently replaces a trigger supplied by the vendor."
740,5,695,387826e2-1ff6-4ff1-a21d-a1bcf8cf454a,2008-08-03T14:31:39.740,206,"How often do you need to check for changes and how large (in terms of row size) are the tables in the database?  If you use the CHECKSUM_AGG(BINARY_CHECKSUM(*)) method suggested by John, it will scan every row of the specified table.  The NOLOCK hint helps, but on a large database, you are still hitting every row.  You will also need to store the checksum for every row so that you tell one has changed.

Have you considered going at this from a different angle?  If you do not want to modify the schema to add triggers, (which makes a sense, it's not your database), have you considered working with the application vendor that does make the database?  

They could implement an API that provides a mechanism for notifying accessory apps that data has changed.  It could be as simple as writing to a notification table that lists what table and which row were modified.  That could be implemented through triggers or application code.  From your side, ti wouldn't matter, your only concern would be scanning the notification table on a periodic basis.  The performance hit on the database would be far less than scanning every row for changes.

The hard part would be convincing the application vendor to implement this feature.  Since this can be handles entirely through SQL via triggers, you could do the bulk of the work for them by writing and testing the triggers and then bringing the code to the application vendor.  By having the vendor support the triggers, it prevent the situation where your adding a trigger inadvertently replaces a trigger supplied by the vendor."
742,2,704,b28e36ae-512e-4dc4-9257-7b14a2b792a3,2008-08-03T14:39:09.710,200,"Have you looked at connecting to the server using [unixODBC][1]? If I remember correctly it has support for IBM DB2 and compiles on OpenBSD. Check out [http://www.php.net/odbc][2] for more information regarding the PHP side.

If you can't get that to work the option to setup a web service on a Linux server may be all you can do.


  [1]: http://www.unixodbc.org/
  [2]: http://www.php.net/odbc"
743,1,705,b4771f4d-3073-4000-84ca-96eae1b61196,2008-08-03T14:41:43.103,91,Embedded Database for .net that can run off a network
744,3,705,b4771f4d-3073-4000-84ca-96eae1b61196,2008-08-03T14:41:43.103,91,<.net><database><embedded>
745,2,705,b4771f4d-3073-4000-84ca-96eae1b61196,2008-08-03T14:41:43.103,91,"I was (and still am) looking for an embedded database to be used in a .net (c#) application. The caveat: The Application (or at least the database) is stored on a Network drive, but only used by 1 user at a time.

Now, my first idea was [SQL Server Compact edition][1]. That is really nicely integreated, but it can not run off a network.

[Firebird][2] seems to have the same issue, but the .net Integration seems to be not really first-class and is largely undocumented.

[Blackfish SQL][3] looks interesting, but there is no trial of the .net Version. Pricing is also OK.

Any other suggestions of something that works well with .net **and** runs off a network without the need of actually installing a server software?

  [1]: http://www.microsoft.com/sql/editions/compact/default.mspx
  [2]: http://www.firebirdsql.org/dotnetfirebird/
  [3]: http://www.codegear.com/products/blackfish"
750,2,707,5b612c7f-402e-41ee-80cb-f9366c9159d7,2008-08-03T14:48:52.497,46,"[SQLite][1] came to my mind while reading your question, and I'm quite sure that it's possible to access it from a network drive *if* you keep yourself to the constraint of 1 user at a time.

[edit:] added some more links to get you started with using SQLite with .NET: 
[http://www.mikeduncan.com/sqlite-on-dotnet-in-3-mins/][2]


  [1]: http://www.sqlite.org/
  [2]: http://www.mikeduncan.com/sqlite-on-dotnet-in-3-mins/"
754,2,710,d22567a7-c59d-45b9-ae23-f106e346600b,2008-08-03T14:57:18.907,51,"Check out [VistaDB][1]. They have a very good product, the server version (3.4) is in Beta and is very close to release.


  [1]: http://www.vistadb.net"
756,2,712,0eae44fd-2b3a-4314-8e72-318816bb1eff,2008-08-03T14:57:44.600,91,"Scott Hanselman had a good Podcast about this, entitled ""The Past, Present and Future of .NET Unit Testing Frameworks"":

[Hanselminutes #112][1]


  [1]: http://www.hanselminutes.com/default.aspx?showID=130"
757,2,713,7a3d76ab-f694-40c3-a909-12e1e1a6fda8,2008-08-03T14:59:20.993,34,"I think NUnit **is** your best bet. With TestDriven.NET, you get great integration within VS.NET. (Resharper also has a unit test runner if you're using it).  NUnit it simple to use and follows an established paradigm. You'll also find plenty of projects/tutorials/guides using it which always helps.

Your other main choice is probably MBUnit, which is more and more position itself as the BDD framework of choice (in conjunction with Gallio <http://www.gallio.org>)."
761,1,717,d042f07f-81fc-4483-a4b8-831e92287a5e,2008-08-03T15:07:10.073,,VFP .NET OLEdb provider does not work in Win 64-Bits. Help
762,3,717,d042f07f-81fc-4483-a4b8-831e92287a5e,2008-08-03T15:07:10.073,,<.net><database><legacy><oledb><provider><visual-foxpro>
763,2,717,d042f07f-81fc-4483-a4b8-831e92287a5e,2008-08-03T15:07:10.073,,"I wrote a windows service using VB that read some legacy data from Visual Foxpro Databases to be inserted in SQL 2005. The problem is this use to run fine in Windows server 2003 32-Bits, but the client recently moved to Windows 2003 64-Bits and now the service won't work. I'm getting a message the the VFP .NET OLEdb provider is not found. I researched and everything seems to point out that there is no solution. Any Help, please..."
764,2,718,b70a6bda-1023-4cdf-9260-187741948bea,2008-08-03T15:07:20.213,27,"Visual Studio 2008 has a built in test project type that works in a similar way to NUnit, but obviously has much tighter integration with Visual Studio (can run on every build and shows the results in a similar way to the conversion results page when upgrading solution files), but it is obviously not as mature as NUnit as it's pretty new and I'm not sure about how it handles mocking.

But it would be worth looking into when your team moves to VS2008"
774,2,723,38d7e0c4-b75a-43f7-8c13-e1c51e7f21a3,2008-08-03T15:21:52.760,216,"Another important but subtle difference is in the way procs created with `lambda` and procs created with `Proc.new` handle the `return` statement:

  - In a `lambda`-created proc, the `return` statement returns only from the proc itself
  - In a `Proc.new`-created proc, the `return` statement is a little more surprising: it returns control not just from the proc, **but also from the method enclosing the proc!**

Here's `lambda`-created proc's `return` in action. It behaves in a way that you probably expect:

    def whowouldwin
    
      mylambda = lambda {return ""Freddy""}
      mylambda.call
    
      # mylambda gets called and returns ""Freddy"", and execution
      # continues on the next line

      return ""Jason""
    
    end


    whowouldwin
    => ""Jason""


Now here's a `Proc.new`-created proc's `return` doing the same thing. You're about to see one of those cases where Ruby breaks the much-vaunted Principle of Least Surprise:

    def whowouldwin2

      myproc = Proc.new {return ""Freddy""}
      myproc.call

      # myproc gets called and returns ""Freddy"", 
      # but also returns control from whowhouldwin2!
      # The line below *never* gets executed.

      return ""Jason""

    end


    whowouldwin2         
    => ""Freddy""

Thanks to this surprising behaviour (as well as less typing), I tend to favour using `lambda` over `Proc.new` when making procs."
776,2,725,9e66929a-8a59-4835-bdca-84ac57441c4f,2008-08-03T15:24:38.290,205,"It sounds like you've covered all the server-side bases--maybe it's a client issue?  I assume your users have integrated authentication enabled in IE7?  (Tools -> Internet Options -> Advanced -> Security).  This is enabled by default.

Also, is your site correctly recognized by IE7 as being in the Local Intranet zone?  The IE7 default is to allow automatic logon only in that zone, so users would be prompted if IE thinks your site is on the internet.  I believe using a hostname with a dot in it causes IE to place the site into the Internet zone."
785,2,730,b63248fe-4310-4d14-902c-bee94aeb8d7f,2008-08-03T15:34:17.523,,"Why not use [SQL Server 2005 Express edition](http://www.microsoft.com/sql/editions/express/default.mspx)? It really depends on what you mean by ""embedded"" - but you can redistribute SQLServer2005E with your applications and the user never has to know it's there.

<http://msdn.microsoft.com/en-us/library/ms165660.aspx>

<http://msdn.microsoft.com/en-us/library/bb264562.aspx>"
790,2,735,31da77d4-ba00-4224-a475-0c1b8ea6ad13,2008-08-03T15:47:22.100,145,"I think:

    #!/bin/python
    bar in dict(Foo)

Is what you are thinking of.  When trying to see if a certain key exists within a dictionary in python (python's version of a hash table) there are two ways to check.  First is the **<code>has_key()</code>** method attached to the dictionary and second is the example given above.  It will return a boolean value.

That should answer your question.

And now a little off topic to tie this in to the _list comprehension_ answer previously given (for a bit more clarity).  _List Comprehensions_ construct a list from a basic _for loop_ with modifiers.  As an example (to clarify slightly), a way to use the <code>in dict</code> language construct in a _list comprehension_:

Say you have a two dimensional dictionary **<code>foo</code>** and you only want the second dimension dictionaries which contain the key **<code>bar</code>**.  A relatively straightforward way to do so would be to use a _list comprehension_ with a conditional as follows:

    #!/bin/python
    baz = dict([(key, value) for key, value in foo if bar in value])

Note the **<code>if bar in value</code>** at the end of the statement**, this is a modifying clause which tells the _list comprehension_ to only keep those key-value pairs which meet the conditional.**  In this case **<code>baz</code>** is a new dictionary which contains only the dictionaries from foo which contain bar (Hopefully I didn't miss anything in that code example... you may have to take a look at the list comprehension documentation found in [docs.python.org tutorials](http://docs.python.org/tut/node7.html#SECTION007140000000000000000) and at [secnetix.de](http://www.secnetix.de/olli/Python/list_comprehensions.hawk), both sites are good references if you have questions in the future.)."
799,2,745,5d206bd5-a63f-4056-8bb8-71fc50752f78,2008-08-03T15:59:19.797,154,"Are you looking to get a list of objects that have a certain attribute? If so, a [list comprehension](http://docs.python.org/tut/node7.html#SECTION007140000000000000000) is the right way to do this.

    result = [obj for obj in listOfObjs if hasattr(obj, 'attributeName')]"
800,1,746,4c002460-590e-44ad-8532-149dbf57cbf7,2008-08-03T16:03:48.290,192,Format string to title case
801,3,746,4c002460-590e-44ad-8532-149dbf57cbf7,2008-08-03T16:03:48.290,192,<language-agnostic><string><format><title-case>
802,2,746,4c002460-590e-44ad-8532-149dbf57cbf7,2008-08-03T16:03:48.290,192,How do I format a string to title case?
803,2,747,1736e7d7-69bf-4be0-907f-85420e1d278d,2008-08-03T16:05:57.537,192,"Here is a simple static method to do this in C#:

    public static string ToTitleCaseInvariant(string targetString)
    {
        return System.Threading.Thread.CurrentThread.CurrentCulture.TextInfo.ToTitleCase(targetString);
    }"
805,2,749,05413517-fcda-4921-aad1-57f5c8aa857f,2008-08-03T16:12:43.747,58,"In what language?

In PHP it is:

[ucwords()][1]

example:

    $HelloWorld = ucwords('hello world');

  [1]: http://us2.php.net/manual/en/function.ucwords.php"
806,2,750,fa4fa39a-50cf-4d3a-b70a-b1bc712ae10b,2008-08-03T16:13:29.363,199,"What I was thinking of can be achieved using list comprehensions, but I thought that there was a function that did this in a slightly neater way.

i.e. 'bar' is a list of objects, all of which have the attribute 'id'

The mythical functional way:

<pre><code>foo = 12
foo in iter&#95;attr(bar, 'id')</code></pre>

The list comprehension way:

<pre><code>foo = 12
foo in [obj.id for obj in bar]</code></pre>

In retrospect the list comprehension way is pretty neat anyway."
